"record_id"	"batch_id"	"path"	"sha256"	"bytes"	"inventory_snapshot_git_status"	"effective_snapshot_git_status"	"inventory_material_role"	"document_class"	"source_type"	"current_applicability"	"history_or_derivation"	"approval_named_authorizer"	"approval_date"	"approval_scope"	"approval_version_binding"	"document_approval_state"	"atomic_requirement_extraction_route"	"evidence_or_conflict_pointers"	"investigation_pointer"
"R01-11"	"R01"	"project_agreements/生产指令书-8005 多仓位AGV.docx"	"be81a977929b6a3ae78488cc7fac7c9a9d16d2ba11c1b594cf2c505adc6cb4a9"	"35632"	"untracked"	"tracked-clean"	"candidate-source"	"来源未知的内部生产计划/项目身份记录"	"来源未知的内部生产计划/项目身份记录"	"列出责任人与项目专案/监管人，不等于批准。没有签字、审批动作、批准日期、授权范围或版本绑定；元数据 `creator=hj`、`lastModifiedBy=工 沈` 也不是批准证据。 缺生产指令审批流程、签发人/签发日期、版本 B 的前后版本与变更原因、实际完成记录。文档级分类：**来源未知的内部生产计划/项目身份记录**。"	"正文版本 B、编号 `QR-8.5-02`、订单号 `26/06/08-8005`、型号 `AGV300E8D`、数量 `3台300E`、交期 2026-07-24，并列 13 项计划与责任人；项目专案人/监管人均写沈竹逸。core 元数据创建 2019-07-25、最后打印 2026-06-10、修改 2026-06-11，Git 于 `96eb203...` 捕获。 单一 Git 版本；OOXML 无修订、批注、数字签名或媒体。R01-12 逐行重现其 13 行“工作内容/计划时间/责任人”表，构成内容级派生关系；R01-17 的“8005、3 台、300E”与本文件一致，但未建立正式引用。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-atomic-decomposition-evidence-review-and-explicit-approval"	"项目标识、数量/型号/成本/交期、13 项工作计划、责任人与项目管理角色分别提取；技术需求只把数量/型号作为候选范围，不把责任分工当系统需求。; detailed evidence gaps and any conflict candidates: R01-customer-project-source-materials.md section R01-11"	"R01-customer-project-source-materials.md#R01-11"
"R01-12"	"R01"	"project_agreements/项目分工和计划时间.png"	"5f3dc4868dd8240f51ff57c6cb4e9243905686177df4bfe556b59b294cdd8d71"	"36588"	"untracked"	"tracked-clean"	"candidate-source"	"追踪辅助的疑似派生图片；上游亦未获批准"	"追踪辅助的疑似派生图片；上游亦未获批准"	"图内姓名只表示责任分工；没有批准人、签名、版本号或适用范围。当前仅可辅助读取历史计划，不证明计划完成或需求批准。 缺原图生成方式、源文档版本哈希、截图者和使用场景。文档级分类：**追踪辅助的疑似派生图片；上游亦未获批准**。"	"652×508 RGB PNG，无内嵌 PNG 文本/作者/时间元数据；Git 在 `96eb203...` 捕获。视觉检查显示 13 行工作分工、计划时间与责任人表。 图中行序、文字、日期和责任人与 R01-11 的 13 行表一致，且去掉了指令书其余字段。**推断：** 它很可能是 R01-11 表格的截图/裁剪；因没有内嵌来源链接或生成记录，不能把推断提升为已验证转换链。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"不重复生成需求条目；把每行链接回 R01-11 对应计划行，并保留图像哈希作为展示附件。; detailed evidence gaps and any conflict candidates: R01-customer-project-source-materials.md section R01-12"	"R01-customer-project-source-materials.md#R01-12"
"R01-13"	"R01"	"requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md"	"8cdfda0e780e60ac096ac03f5864134c5584611804305ddf4bd3e4ef58082118"	"70851"	"untracked"	"tracked-clean"	"candidate-source"	"来源未知的客户面向讨论草稿（混合候选、内部推导、待确认和自称关闭项）"	"来源未知的客户面向讨论草稿（混合候选、内部推导、待确认和自称关闭项）"	"**无。** 文件明确是讨论稿；第 7 章列待客户确认，第 7.3 虽标“已关闭事项”，仍未给出具名客户、会议/邮件、日期或版本哈希。正文“已确认”只能作为待追溯标签。 缺实际发送记录、收件/参与人、逐项客户答复、确认回写记录及 7 月 31 日版本是否重新对外讨论。文档级分类：**来源未知的客户面向讨论草稿（混合候选、内部推导、待确认和自称关闭项）**。"	"标题为宿迁长电多仓位 AGV 系统需求讨论稿，元表写“版本：草稿、日期：2026-07-14、用途：供客户讨论；非正式合同文本，不作为验收或商务承诺依据”。Git 在 `ecd0fd8...`（2026-07-15）加入，`493ac5a...`（2026-07-31）修改。 R01-16 指定它为 Markdown 源稿、R01-14 为 Pandoc Word。Git 差异显示 7 月 31 日版本相对初始稿有 102 行增加/75 行删除，包括五类→六类任务、花篮模型、本站结束/超时、硬件恢复权限等实质变化；因此当前固定 Markdown **不是** R01-14 的相同版本，R01-14 是 7 月 14 日冻结衍生物。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-atomic-decomposition-evidence-review-and-explicit-approval"	"元数据/用途单独保留；按第 2～5 章背景/边界/角色/BR、第 6 章每个 UC、第 7.1/7.2 待确认与第 7.3 自称关闭逐项拆分。特别标记 7 月 31 日新增/改写条目，不能继承 R01-14 的任何外发范围。; detailed evidence gaps and any conflict candidates: R01-customer-project-source-materials.md section R01-13"	"R01-customer-project-source-materials.md#R01-13"
"R01-14"	"R01"	"requirement-documents/07-customer-deliverables/宿迁长电多仓位AGV系统-需求讨论稿-2026-07-14.docx"	"b9d895560341b089f6849ccedb038ec6edb34faa783b617a667bb8c121214828"	"93179"	"untracked"	"tracked-clean"	"candidate-source"	"可验证生成关系的未确认讨论稿衍生物"	"可验证生成关系的未确认讨论稿衍生物"	"**无。** 未发现签名、盖章、客户批注、发送/收件记录或逐项确认。DOCX 可外发格式及日期不证明已发送，更不证明客户批准。 缺实际发件证据、客户反馈版、批注/红线和批准结果；因上游 R01-13 未获权威批准，虽然生成关系明确，也未达到治理规则所称“可追溯派生文档”的权威等级。文档级分类：**可验证生成关系的未确认讨论稿衍生物**。"	"R01-16 给出 Pandoc 从 R01-13 生成本 DOCX 的命令；OOXML core `created=modified=2026-07-14T03:52:41Z`，Git 在 `ecd0fd8...`（2026-07-15）加入。无 creator 字段，不能具名归因。 OOXML 无修订标记和正文批注引用；内嵌 `word/media/rId15.png` 的 SHA-256 为 `917293...`，与 R01-15 精确一致。正文明确“版本：草稿”“非正式合同文本”；只含当时五类任务/旧花篮等口径，未包含 R01-13 在 7 月 31 日的实质更新。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-atomic-decomposition-evidence-review-and-explicit-approval"	"只对 7 月 14 日版本提取当时章节/UC/BR；用 Git 差异把它与 R01-13 后续新增条目隔离，所有外发/确认问题按该哈希追查。; detailed evidence gaps and any conflict candidates: R01-customer-project-source-materials.md section R01-14"	"R01-customer-project-source-materials.md#R01-14"
"R01-15"	"R01"	"requirement-documents/07-customer-deliverables/assets/system-context.png"	"917293dd7ca12a988e881c6565056830b0e8ed3e1197bf7e579da00290b67559"	"48948"	"tracked-clean"	"tracked-clean"	"candidate-source"	"可验证嵌入/引用关系的未确认示意图"	"可验证嵌入/引用关系的未确认示意图"	"无签名、批准或范围说明。它与当前讨论稿第 3.1 节边界叙述相符，可作为图形候选，但不是独立的批准证据。 缺制图源、作者、变更历史、客户确认和图中每条边的版本绑定。文档级分类：**可验证嵌入/引用关系的未确认示意图**。"	"784×257 RGB PNG，无内嵌 PNG 作者/时间元数据；Git 在 `ecd0fd8...` 加入。视觉内容将“多仓位 AGV 系统”置于边界内，外部为现场用户、MES、RCS/RIOT、AGV、IO 模块、电子锁、光幕。 R01-16 指定其为系统边界图；其字节以同一哈希嵌入 R01-14，R01-13 当前版继续引用同一路径。因此图像作为两个文本版本共享附件，不能自动继承任一文本的后续细节。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-atomic-decomposition-evidence-review-and-explicit-approval"	"逐条提取系统边界内外实体和每条数据/控制流，绑定 R01-13 第 3 节；若文字与图冲突，以冲突候选登记，不自行让图或文字优先。; detailed evidence gaps and any conflict candidates: R01-customer-project-source-materials.md section R01-15"	"R01-customer-project-source-materials.md#R01-15"
"R01-16"	"R01"	"requirement-documents/07-customer-deliverables/README.md"	"86ef4e8f63807286a4e7f8f8c073089071e94bbbd8978bec0a95108d67aab7a8"	"670"	"tracked-clean"	"tracked-clean"	"candidate-source"	"追踪辅助/生成索引；因上游未获权威确认，不达到“可追溯派生文档”权威等级"	"追踪辅助/生成索引；因上游未获权威确认，不达到“可追溯派生文档”权威等级"	"无发送记录、收件人、客户反馈或批准；“可直接发给客户”只描述用途。 文档级分类：**追踪辅助/生成索引；因上游未获权威确认，不达到“可追溯派生文档”权威等级**。"	"Git 在 `ecd0fd8...`（2026-07-15 12:58:05+08:00）加入，描述该目录为面向客户讨论的交付物集合。 明确 R01-13 是 Markdown 源稿，R01-14 是 Pandoc 生成的 Word，R01-15 是系统边界图，并给出可重复生成命令。这证明包装/派生关系，不证明 R01-14 与当前 R01-13 字节仍完全一致。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"不提取需求；保留为 R01-13/14/15 三者关系证据。; detailed evidence gaps and any conflict candidates: R01-customer-project-source-materials.md section R01-16"	"R01-customer-project-source-materials.md#R01-16"
"R01-17"	"R01"	"requirement-documents/简易需求文档.md"	"058ada6be83bb9f97adb481880b424dd77859f18a819f2d92df39ffc5838cd50"	"15944"	"untracked"	"tracked-clean"	"candidate-source"	"来源未知的内部早期/简化需求草稿"	"来源未知的内部早期/简化需求草稿"	"无。文中“由供应商/IT/开发确认”“待确认”和“现场如需特批”是未来条件，不是已经完成的批准。 缺与项目协议/客户沟通的逐条来源链、版本标记、变更理由和批准。文档级分类：**来源未知的内部早期/简化需求草稿**。"	"标题“8005 多仓位 AGV”，注释说明 8005 是公司项目编号；正文无作者、成文日期、来源清单或批准记录。Git 在 `96eb203...`（2026-07-13）加入，`493ac5a...`（2026-07-31）修改。 与 R01-10/11 的 3 台、300E、8 仓和项目范围重叠，与 R01-19 的角色/场景互引；未证明从协议逐字转换。它与 R01-04/05/R01-13 不是重复且存在候选冲突：任务去重写 `product_lot + machine_no + finish_time` 或事务 ID，而 R01-04/05 写 `TASK_TYPE + SUBLOT`；第 6.5/7.1/7.5 含 MES 完工回写，而 R01-04/05/R01-13 明确当前阶段只读 MES。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-atomic-decomposition-evidence-review-and-explicit-approval"	"第 2 节六场景、第 3～4 节设备/搬运参数、第 5 节流程、第 6 节功能、第 7 节接口和第 8 节异常安全逐项拆分；优先标记幂等键、MES 回写、场景枚举、仓位状态、RIOT/IO 协议为冲突扫描候选。; detailed evidence gaps and any conflict candidates: R01-customer-project-source-materials.md section R01-17"	"R01-customer-project-source-materials.md#R01-17"
"R01-18"	"R01"	"requirement-documents/FR的可能来源.md"	"1ef3ae709a2218fe25e25e9966d918c36539d07e3f3a937c83def2d5a434bc59"	"10601"	"untracked"	"tracked-clean"	"candidate-source"	"来源未知的通用分析方法笔记，不是项目需求源"	"来源未知的通用分析方法笔记，不是项目需求源"	"无。问答语气和“你之前考虑的”可能让人怀疑来自 AI/对话，但没有可核查生成记录，故不能擅自分类为“AI 生成或修改”。 缺作者/来源、适用目的、引用许可和任何项目批准。文档级分类：**来源未知的通用分析方法笔记，不是项目需求源**。"	"以“那如果系统内部的 FR 应该从哪里提取出来”开头，是关于从业务规则、状态、数据、接口、异常、运维等推导 FR 的说明/问答式笔记；无作者、日期、引用、项目标识或批准记录。Git 在 `ecd0fd8...`（2026-07-15）一次加入。 单一 Git 版本；示例主要是柜格/退料/发料，末尾明确部分 FR 属于分析人员按正确性、完整性、恢复需要推导的派生需求。没有与 R01 其它项目文档建立版本或转换链。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"不提取示例为需求；仅把“FR 来源类别”和“需求/设计区分”作为后续分类方法提示，任何实际派生 FR 必须回到所属业务规则/UC/接口证据并单独确认。; detailed evidence gaps and any conflict candidates: R01-customer-project-source-materials.md section R01-18"	"R01-customer-project-source-materials.md#R01-18"
"R01-19"	"R01"	"requirement-documents/user case.md"	"9d682f471346f5fa2b75bad68003f984ad8816b55110df0c35711c92a2f35da5"	"3351"	"tracked-clean"	"tracked-clean"	"candidate-source"	"来源未知的未完成内部草稿"	"来源未知的未完成内部草稿"	"明确含“待确认问题”，没有具名批准；无法证明角色表或用例适用于当前项目版本。 文档级分类：**来源未知的未完成内部草稿**。"	"Git 在 `96eb203...`（2026-07-13）加入；正文没有作者、形成日期、来源交接或批准记录。 引用 `简易需求文档.md` 和 `01-vision-scope.md`；Actor 表与 R01-13 有重叠，但 UC-01 流程在第 47 行中断，维护类用例明确“待补充”，不是完成版或可证明的来源副本。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-atomic-decomposition-evidence-review-and-explicit-approval"	"角色 R-01～R-13、角色兼任问题、UC-01 的已写步骤及六类场景映射分别拆分；不得把缺失步骤补全或把编号相同视为与 R01-13 自动相同。; detailed evidence gaps and any conflict candidates: R01-customer-project-source-materials.md section R01-19"	"R01-customer-project-source-materials.md#R01-19"
"R02-01"	"R02"	"requirement-documents/_templates/template-business-rule.md"	"ba14637d8a90c445579985f701599aa915186a57311c2ab642802c138d7567b4"	"702"	"tracked-clean"	"tracked-clean"	"template-or-index"	"纯记录结构/模板"	"纯记录结构/模板"	"**纯记录结构/模板**；可继续用于建档，不提取需求。后续对实例逐条核实 Source。"	"[template-business-rule.md](../../../../requirement-documents/_templates/template-business-rule.md) `ba14637d8a90`；`96` 新增; Templater 脚本只生成 BR 编号、`draft` 字段与 Rule/Rationale/Source/Related 空节；全为 `TBD`"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无；不存在可批准的实例内容; **纯记录结构/模板**；可继续用于建档，不提取需求。后续对实例逐条核实 Source。; detailed record: R02-requirements-framing-and-business-rules.md matrix row 01"	"R02-requirements-framing-and-business-rules.md:21"
"R02-02"	"R02"	"requirement-documents/_templates/template-decision-record.md"	"ba0310a4996e944c2fddc65f64001a57fc05e6a955f978661fcd85fa376334c5"	"666"	"tracked-clean"	"tracked-clean"	"template-or-index"	"纯记录结构/模板"	"纯记录结构/模板"	"**纯记录结构/模板**；不得从 `decided` 反推批准。"	"[template-decision-record.md](../../../../requirement-documents/_templates/template-decision-record.md) `ba0310a4996e`；`96`; 决策记录空壳；默认 `status: decided` 是模板字段，不是决策行为证据"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无；默认状态未绑定任何人/日期/版本; **纯记录结构/模板**；不得从 `decided` 反推批准。; detailed record: R02-requirements-framing-and-business-rules.md matrix row 02"	"R02-requirements-framing-and-business-rules.md:22"
"R02-03"	"R02"	"requirement-documents/_templates/template-functional-requirement.md"	"ba4f4f17fd43186a730af1fdb94dc8585cba59928ca73fd9dc92e75e99cee5bd"	"2002"	"tracked-clean"	"tracked-clean"	"template-or-index"	"纯记录结构/模板"	"纯记录结构/模板"	"**纯记录结构/模板**；只定义粒度与追溯字段，不表达 FR。"	"[template-functional-requirement.md](../../../../requirement-documents/_templates/template-functional-requirement.md) `ba4f4f17fd43`；`96→ec`; 扩充为含 Origin、Given/When/Then、Verification 的 FR 记录形式；内容仍为 `TBD`"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无; **纯记录结构/模板**；只定义粒度与追溯字段，不表达 FR。; detailed record: R02-requirements-framing-and-business-rules.md matrix row 03"	"R02-requirements-framing-and-business-rules.md:23"
"R02-04"	"R02"	"requirement-documents/_templates/template-non-functional-requirement.md"	"c53a8577b8f8b37a100430f522e4693b59aa6398c64e9f80ac97078b7b415ec3"	"2432"	"tracked-clean"	"tracked-clean"	"template-or-index"	"纯记录结构/模板"	"纯记录结构/模板"	"**纯记录结构/模板**；不独立生成质量目标。"	"[template-non-functional-requirement.md](../../../../requirement-documents/_templates/template-non-functional-requirement.md) `c53a8577b8f8`；`ec`; 定义 NFR category、metric、fit criterion、measurement/origin 字段；全为占位"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无; **纯记录结构/模板**；不独立生成质量目标。; detailed record: R02-requirements-framing-and-business-rules.md matrix row 04"	"R02-requirements-framing-and-business-rules.md:24"
"R02-05"	"R02"	"requirement-documents/_templates/template-test-case.md"	"640b7c2d7e8f4b848cd2766b9307cddd8a9fe13d88c1aaa827f89c24513ae02b"	"698"	"tracked-clean"	"tracked-clean"	"template-or-index"	"纯记录结构/模板"	"纯记录结构/模板"	"**纯记录结构/模板**；不是验收结果或需求。"	"[template-test-case.md](../../../../requirement-documents/_templates/template-test-case.md) `640b7c2d7e8f`；`96`; 定义 Preconditions/Steps/Expected/Verifies 空结构"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无; **纯记录结构/模板**；不是验收结果或需求。; detailed record: R02-requirements-framing-and-business-rules.md matrix row 05"	"R02-requirements-framing-and-business-rules.md:25"
"R02-06"	"R02"	"requirement-documents/_templates/template-use-case.md"	"3b2dac1c9c77c3f8181503348c48f3ee421e2939c887ebc4b500560b89ab11a1"	"1211"	"tracked-clean"	"tracked-clean"	"template-or-index"	"纯记录结构/模板"	"纯记录结构/模板"	"**纯记录结构/模板**；不独立表达场景要求。"	"[template-use-case.md](../../../../requirement-documents/_templates/template-use-case.md) `3b2dac1c9c77`；`96`; 定义 Actor/Flow/Assumption 等用例空结构"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无; **纯记录结构/模板**；不独立表达场景要求。; detailed record: R02-requirements-framing-and-business-rules.md matrix row 06"	"R02-requirements-framing-and-business-rules.md:26"
"R02-07"	"R02"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"7311"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"来源未知的内部派生边界综合"	"来源未知的内部派生边界综合"	"**来源未知的内部派生边界综合**；对 8005 系统边界有高相关性，但必须按外部实体、接口方向、当前/未来范围拆分并批准。"	"[system-context.md](../../../../requirement-documents/00-vision/system-context.md) `60e2206dc80d`；`0b→ec`; 无 Source 节；以内部 wikilink 综合 stakeholder、UC、BR 和步骤目录，同时区分当前 MES 只读与未来回写 TBD"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-atomic-decomposition-evidence-review-and-explicit-approval"	"无；没有图/文本版本的具名边界批准; **来源未知的内部派生边界综合**；对 8005 系统边界有高相关性，但必须按外部实体、接口方向、当前/未来范围拆分并批准。; detailed record: R02-requirements-framing-and-business-rules.md matrix row 07"	"R02-requirements-framing-and-business-rules.md:27"
"R02-08"	"R02"	"requirement-documents/00-vision/vision-and-scope.md"	"c5dbdd400b9952e886ab2ef3e12f1ddcfafb7fb90175e9e366973d82f6912070"	"11377"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"来源未知的混合愿景草稿"	"来源未知的混合愿景草稿"	"**来源未知的混合愿景草稿**；逐条拆背景、目标、成功指标、范围/排除、依赖与优先级，数值指标优先要求原始来源与测量口径。"	"[vision-and-scope.md](../../../../requirement-documents/00-vision/vision-and-scope.md) `c5dbdd400b99`；`96→0b→48→ec`; 无原始访谈/合同引用；混合背景叙述、8 个目标、98%/2%/3 分钟/10 分钟等指标、边界链接、具名干系人和内部派生优先级"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-atomic-decomposition-evidence-review-and-explicit-approval"	"无；文内人名只是 profile，无批准动作/日期/版本；初始与后续发布范围均“未定”; **来源未知的混合愿景草稿**；逐条拆背景、目标、成功指标、范围/排除、依赖与优先级，数值指标优先要求原始来源与测量口径。; detailed record: R02-requirements-framing-and-business-rules.md matrix row 08"	"R02-requirements-framing-and-business-rules.md:28"
"R02-09"	"R02"	"requirement-documents/01-stakeholders/stakeholders-and-user-classes.md"	"f8d5f0ca428fa84e6f21f6d3a43d375577b6fe3d567316f3ea9221c880894f74"	"8080"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"来源未知的内部派生角色模型"	"来源未知的内部派生角色模型"	"**来源未知的内部派生角色模型**；按每个角色、职责、兼任、权限和二次认证规则拆分，追回部门负责人/权限矩阵。"	"[stakeholders-and-user-classes.md](../../../../requirement-documents/01-stakeholders/stakeholders-and-user-classes.md) `f8d5f0ca428f`；`96→0b→48→49`; 文首自述将 vision 大类、`简易需求文档.md` 场景与后续 UC/BR 拆成 R-01…R-15；是内部角色/权限综合，不是原始花名册或授权文件"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-atomic-decomposition-evidence-review-and-explicit-approval"	"无；角色编号、兼任规则和二次认证均未绑定具名业务/安全批准；R-15 登录权限明示待确认; **来源未知的内部派生角色模型**；按每个角色、职责、兼任、权限和二次认证规则拆分，追回部门负责人/权限矩阵。; detailed record: R02-requirements-framing-and-business-rules.md matrix row 09"	"R02-requirements-framing-and-business-rules.md:29"
"R02-10"	"R02"	"requirement-documents/02-business-rules/br-001-dispatch-task-range.md"	"e90caa36f48029ea6c6f7f5129c6a11f898833154fd82daaa44ec3154e1ceb8b"	"7160"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"部分可追至未批准内部上游的派生 BR"	"部分可追至未批准内部上游的派生 BR"	"**部分可追至未批准内部上游的派生 BR**；拆分任务范围、复合停靠、等待、车载可见性和各 TBD。"	"[BR-001](../../../../requirement-documents/02-business-rules/br-001-dispatch-task-range.md) `e90caa36f480`；`96→0b→ec→49`; Source 将 2026-07-14 复合停靠等追到 MES 模型第 8 节，早期部分仅写“客户现场访谈、AGV/RIOT 调度方案”，无访谈原件"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-atomic-decomposition-evidence-review-and-explicit-approval"	"无；`status: draft`，“已确认”小标未绑定人/记录/版本; **部分可追至未批准内部上游的派生 BR**；拆分任务范围、复合停靠、等待、车载可见性和各 TBD。; detailed record: R02-requirements-framing-and-business-rules.md matrix row 10"	"R02-requirements-framing-and-business-rules.md:30"
"R02-11"	"R02"	"requirement-documents/02-business-rules/br-002-agv-allocation-eligibility.md"	"dd3acb8484ed4d26397e43671c7f5c2af1e3cee32657ebeab0deaba861aa3045"	"8043"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"来源未知的内部综合 BR"	"来源未知的内部综合 BR"	"**来源未知的内部综合 BR**；将硬性可分配条件与软排序因子分开原子化。"	"[BR-002](../../../../requirement-documents/02-business-rules/br-002-agv-allocation-eligibility.md) `dd3acb8484ed`；`0b→48→ec`; Source 只有“2026-07-13 需求确认”摘要，另由 BR-014/015 派生优先级/路径排序"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-atomic-decomposition-evidence-review-and-explicit-approval"	"无；无具名确认记录或适用车型/环境范围; **来源未知的内部综合 BR**；将硬性可分配条件与软排序因子分开原子化。; detailed record: R02-requirements-framing-and-business-rules.md matrix row 11"	"R02-requirements-framing-and-business-rules.md:31"
"R02-12"	"R02"	"requirement-documents/02-business-rules/br-003-area-station-mapping.md"	"7b25e92d5e6617801e0b477479bcfe8c4371d6806049aa00e7ceca0c09b4b70e"	"11034"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"来源未知的内部建模 BR"	"来源未知的内部建模 BR"	"**来源未知的内部建模 BR**；按表 A、表 B、编码格式、覆盖版本、冻结和 fail-closed 拆分。"	"[BR-003](../../../../requirement-documents/02-business-rules/br-003-area-station-mapping.md) `7b25e92d5e66`；`0b→48`; Source 列三次 2026-07-13 自述确认（初始/两表/诊断颗粒度），无会议/对话或 RCS 接口版本"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-atomic-decomposition-evidence-review-and-explicit-approval"	"无；无 R-12/R-13 或地图权威方批准; **来源未知的内部建模 BR**；按表 A、表 B、编码格式、覆盖版本、冻结和 fail-closed 拆分。; detailed record: R02-requirements-framing-and-business-rules.md matrix row 12"	"R02-requirements-framing-and-business-rules.md:32"
"R02-13"	"R02"	"requirement-documents/02-business-rules/br-004-workflow-template-matching.md"	"e10d2a634aded29032d0ab939a9b48f7baadb338ea7adca9bc412f9f50220a2b"	"6956"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"来源未知的内部派生 BR"	"来源未知的内部派生 BR"	"**来源未知的内部派生 BR**；拆匹配输入、候选范围、排序、覆盖、失败语义。"	"[BR-004](../../../../requirement-documents/02-business-rules/br-004-workflow-template-matching.md) `e10d2a634ade`；`0b→48`; Source 只有 2026-07-13 “流程模板需求确认”三点摘要；其余优先级/唯一性/fail-closed 是内部规则展开"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-atomic-decomposition-evidence-review-and-explicit-approval"	"无; **来源未知的内部派生 BR**；拆匹配输入、候选范围、排序、覆盖、失败语义。; detailed record: R02-requirements-framing-and-business-rules.md matrix row 13"	"R02-requirements-framing-and-business-rules.md:33"
