"record_id"	"batch_id"	"path"	"sha256"	"bytes"	"inventory_snapshot_git_status"	"effective_snapshot_git_status"	"inventory_material_role"	"document_class"	"source_type"	"current_applicability"	"history_or_derivation"	"approval_named_authorizer"	"approval_date"	"approval_scope"	"approval_version_binding"	"document_approval_state"	"atomic_requirement_extraction_route"	"evidence_or_conflict_pointers"	"investigation_pointer"
"R08-33"	"R08"	"docs/adr/cross/0032-explicit-message-delivery-classes.md"	"00ffdbbec59f8c3dd5dda61eb5ed29939895be015e57458e2c92004f29f591b1"	"2873"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前交付语义设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前交付语义设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:94"
"R08-34"	"R08"	"docs/adr/cross/0033-onboard-publishes-abstract-safety-state-changes.md"	"b09f212523d6273bc36aac4f8764045a03ebad013974cb53e47fe4cfe37cf893"	"2257"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前安全状态发布设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前安全状态发布设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:95"
"R08-35"	"R08"	"docs/adr/cross/0034-heartbeat-versions-detect-safety-state-gaps.md"	"a13205fbb68695666815e57b48e6a07c15060d9c4107894a3d2798d7617bddad"	"2039"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前状态缺口检测设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前状态缺口检测设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:96"
"R08-36"	"R08"	"docs/adr/cross/0035-server-orders-slots-onboard-executes-array-order.md"	"ff361d8595f4ed383df87b7a5bb91325bd462ec913e3bf8886fab0c11ec12644"	"1958"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前仓位排序/批量执行设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前仓位排序/批量执行设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:97"
"R08-37"	"R08"	"docs/adr/cross/0036-load-batch-commit-and-hardware-fault-hold.md"	"aadda359e63ac78d8c2056e469727653116a781b6e43db347e679cb4e7e2353e"	"5193"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DM + BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"LoadBatch 整体原子性与故障处置是业务候选；设计内部当前"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"LoadBatch 整体原子性与故障处置是业务候选；设计内部当前; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:98"
"R08-38"	"R08"	"docs/adr/cross/0037-unload-batch-clears-business-state-only-after-all-empty.md"	"fb94c20dc40808094f93f29c10fa713d10455f1527572b124db0a55c259f3469"	"2502"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"8005 卸货清空粒度为项目策略候选；设计内部当前"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"8005 卸货清空粒度为项目策略候选；设计内部当前; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:99"
"R08-39"	"R08"	"docs/adr/cross/0038-new-slot-operation-attempt-id-after-compensated-load-retry.md"	"0f909ceebfc1c538073d618250b7d12b53f1950590adc97f6ed3b61d70ea5e98"	"2084"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"`Status` 明确被 0039 取代；仅历史适用"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-superseded-historical-material"	"`Status` 明确被 0039 取代；仅历史适用; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:100"
"R08-40"	"R08"	"docs/adr/cross/0039-operator-starts-server-authorized-load-compensation.md"	"51a61005c258e930b82daec0cd65e06b931e3bdb30bb9d64ea359ed208fbb3f7"	"8954"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"R-09 决策权限、原因与补偿流程为业务候选；内部当前"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"R-09 决策权限、原因与补偿流程为业务候选；内部当前; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:101"
"R08-41"	"R08"	"docs/adr/cross/0040-internal-light-curtain-is-slot-occupancy-evidence.md"	"8df1e07ec459372778b7305c83c770f6b0dca9b6a69ad349260b7893ed11e582"	"4320"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"PF + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"“仓内光幕可证明占用”需硬件/现场证据；派生设计内部当前"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"“仓内光幕可证明占用”需硬件/现场证据；派生设计内部当前; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:102"
"R08-42"	"R08"	"docs/adr/cross/0041-one-basket-per-physical-slot.md"	"fe3b57209f4e4db2cbc16467e016df99f4ae977ccf0697acebe17066ff3b4f41"	"2185"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DM + BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"一仓一篮是物理/业务约束候选；内部当前"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"一仓一篮是物理/业务约束候选；内部当前; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:103"
"R08-43"	"R08"	"docs/adr/cross/0042-sublot-is-load-input-and-server-resolves-task.md"	"b3af82b14f3abfb7c242922e4658413221564a682145bc619c280c7e930a82e2"	"3023"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DM + BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"输入物为 Sublot、无“总任务码”是领域/业务候选；内部当前"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"输入物为 Sublot、无“总任务码”是领域/业务候选；内部当前; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:104"
"R08-44"	"R08"	"docs/adr/cross/0043-server-enforces-global-sublot-reservation.md"	"66992da73f8ff5d9dc1f58de1b8f6566863c274820c2ed76d827418682177240"	"3101"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"Sublot 全局唯一占用是业务不变量候选；内部当前"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"Sublot 全局唯一占用是业务不变量候选；内部当前; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:105"
"R08-45"	"R08"	"docs/adr/cross/0044-baskets-have-no-individual-identity.md"	"c4853ee79045b8488aee28429bf83ddb81f471340d068014c56befc371bd1c48"	"2041"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DM + BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"花篮无身份是现场/领域约束候选；内部当前"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"花篮无身份是现场/领域约束候选；内部当前; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:106"
"R08-46"	"R08"	"docs/adr/cross/0045-load-final-confirmation-and-precommit-correction.md"	"914d94797312e004644194c11b001a944f32fa6dcebd7e5bbb0891fed11bbf6d"	"4814"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"`Status` 明确被 0054 取代；仅历史适用"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-superseded-historical-material"	"`Status` 明确被 0054 取代；仅历史适用; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:107"
"R08-47"	"R08"	"docs/adr/cross/0046-load-task-cancellable-until-departure-after-full-clearance.md"	"ea41792a50811aa58939036f2578806196b7598d781f2d92b836c468a067e4f9"	"7921"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"取消资格/整批清空为业务候选；总体内部当前，但第 44 行残留已删除阶段"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"取消资格/整批清空为业务候选；总体内部当前，但第 44 行残留已删除阶段; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:108"
"R08-48"	"R08"	"docs/adr/cross/0047-demand-id-identifies-station-task-and-cancellation.md"	"e8ed975f7ef1289f49216f7424905f480348cc700d3ff83635d80d48268d7641"	"3025"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DM + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"DemandId/TransportDemandKey 身份语义与抑制设计；内部当前"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"DemandId/TransportDemandKey 身份语义与抑制设计；内部当前; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:109"
"R08-49"	"R08"	"docs/adr/cross/0048-versioned-current-stop-worklist-snapshot.md"	"c6dfc6bdc8a1c0c8e8fb6b53ef7e139ef5ebdec7d46fa1676ef7c0200286350d"	"3394"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前服务端投影设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前服务端投影设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:110"
"R08-50"	"R08"	"docs/adr/cross/0049-station-task-type-many-to-many-admission.md"	"d2b025f4fc968b9367c06192f5f1e7993d61676040e3316380c23a71865fdb7f"	"2776"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"站点/任务类型准入规则是业务配置候选；内部当前"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"站点/任务类型准入规则是业务配置候选；内部当前; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:111"
"R08-51"	"R08"	"docs/adr/cross/0050-admission-policy-frozen-at-operation-commit.md"	"d9232aac773d043ff6b6d2d24b4a89d60e74042598686b977d48df8180f9c925"	"2080"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前准入快照/承诺点设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前准入快照/承诺点设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:112"
"R08-52"	"R08"	"docs/adr/cross/0051-admission-policy-stored-in-server-db-no-v1-ui.md"	"e1912e1806a8b8bda8713d5b3adb83e7fbab9202dbdfd94261e45740b96958df"	"1993"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前存储/首版 UI 范围设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前存储/首版 UI 范围设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:113"
"R08-53"	"R08"	"docs/adr/cross/0052-onboard-clears-before-server-finalizes-load-cancellation.md"	"b04491fd1a08ee5c6f2534d3aaef4f76b2481842e548b6d40b1d50a8e0bad8fb"	"4846"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"取消必须先物理清空的业务流程候选；内部当前"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"取消必须先物理清空的业务流程候选；内部当前; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:114"
"R08-54"	"R08"	"docs/adr/cross/0053-onboard-upcoming-stop-plan-and-vehicle-overview.md"	"dd6f265a785d5dc345fa4f740c3044ac318df93d28a07f5f2a299890062c523a"	"2895"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"现场需展示后续站点/车辆概览是产品行为候选；内部当前"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"现场需展示后续站点/车辆概览是产品行为候选；内部当前; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:115"
"R08-55"	"R08"	"docs/adr/cross/0054-auto-load-commit-with-pre-departure-correction.md"	"13b50a5a5fcddaabd709bc180bac6e0feafbbda2d54cd174fac6a158e9324cf6"	"1629"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"自动提交与离站前纠错是业务过程候选；明确取代 0045"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"自动提交与离站前纠错是业务过程候选；明确取代 0045; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:116"
"R08-56"	"R08"	"docs/adr/cross/0055-server-owned-station-departure-wait-timeout.md"	"0a6688b4c663e5a55485c3d9967d0d60e405cf59e6be5acdac907796886e00df"	"2588"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"5 分钟、不可延期、取消终态和 UI 告警是业务/产品候选；与 0018 冲突待查"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"5 分钟、不可延期、取消终态和 UI 告警是业务/产品候选；与 0018 冲突待查; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:117"
"R08-57"	"R08"	"glossary/terminology-glossary.md"	"5c7dca1fe4e0c96eb00936185660725c64bb055c003e1bc3841b15b40d39e4e6"	"14893"	"tracked-clean"	"tracked-clean"	"candidate-vocabulary"	"V + DM + BR? + DD"	"legacy-vocabulary-carrier-of-unknown-decision-source"	"仍 tracked，但与 CONTEXT 重叠且有待确认术语；不宜作为权威需求源"	"H4; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"仍 tracked，但与 CONTEXT 重叠且有待确认术语；不宜作为权威需求源; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:118"
"R09-01"	"R09"	"docs/adr/mes/0001-queueing-stall-handling.md"	"9b915792d3760cdaf7d400465325fb9a08458cc261cc1b885e327f3715037573"	"628"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-R"	"internal-adr-containing-unapproved-business-or-external-constraint-candidates"	"决定人未知；未见调度实现。`R`：取消/人工介入是业务行为；还须与 draft UC-008 的“RIoT 队列 0/1”口径核对（`requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md:93-105`）。"	"7/23 在旧 MES ADR 目录形成，7/27 100% 迁移。BC-ORDER-013 只支持清积压事实；预防、超时只报警、不自动 CANCEL 是新增策略。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-business-external-safety-and-local-design-claims-source-review-and-explicit-approval"	"7/23 在旧 MES ADR 目录形成，7/27 100% 迁移。BC-ORDER-013 只支持清积压事实；预防、超时只报警、不自动 CANCEL 是新增策略。; 决定人未知；未见调度实现。`R`：取消/人工介入是业务行为；还须与 draft UC-008 的“RIoT 队列 0/1”口径核对（`requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md:93-105`）。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:87"
"R09-02"	"R09"	"docs/adr/mes/0002-order-hang-handling.md"	"49947c628ab8857d80410034e3c4742d1ff40ba7cb7d1fddbe77882343d3bd8c"	"846"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-R"	"internal-adr-containing-unapproved-business-or-external-constraint-candidates"	"决定人未知；当前术语文档沿用，调度未实现。`R`：异常恢复/自动化边界须逐原因批准。"	"7/23 形成，7/27 100% 迁移。BC-ORDER-015/018 支持 HANG/HangContinue 观察；原因分支、自动尝试、失败不自动取消是策略。其“充电人工或改派”由 0003～0005进一步冻结，未正式标注 superseded。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-business-external-safety-and-local-design-claims-source-review-and-explicit-approval"	"7/23 形成，7/27 100% 迁移。BC-ORDER-015/018 支持 HANG/HangContinue 观察；原因分支、自动尝试、失败不自动取消是策略。其“充电人工或改派”由 0003～0005进一步冻结，未正式标注 superseded。; 决定人未知；当前术语文档沿用，调度未实现。`R`：异常恢复/自动化边界须逐原因批准。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:88"
"R09-03"	"R09"	"docs/adr/mes/0003-charging-hang-auto-reassign.md"	"ad9d0bc14fe9238cbefac143633c3e519953936b48f47ca5c6e0ef5514b37467"	"535"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-R"	"internal-adr-containing-unapproved-business-or-external-constraint-candidates"	"决定人未知，未实现。`R`：它填补 UC-012 明列的“充电过程中途异常如何处理”TBD（`requirement-documents/03-use-cases/05-agv-charging/uc-012-manually-dispatch-agv-to-charge.md:116-124`），必须回基线确认。"	"7/23 形成，7/27 迁移。没有直接 Source；以旧单先 CANCEL、确认终态再新建为架构+业务策略。细节由 0004/0005补充。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-business-external-safety-and-local-design-claims-source-review-and-explicit-approval"	"7/23 形成，7/27 迁移。没有直接 Source；以旧单先 CANCEL、确认终态再新建为架构+业务策略。细节由 0004/0005补充。; 决定人未知，未实现。`R`：它填补 UC-012 明列的“充电过程中途异常如何处理”TBD（`requirement-documents/03-use-cases/05-agv-charging/uc-012-manually-dispatch-agv-to-charge.md:116-124`），必须回基线确认。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:89"
"R09-04"	"R09"	"docs/adr/mes/0004-charge-hang-station-selection.md"	"51fbf15af5f375f514193b0828940db23076e0e8bf2fb87b7fe344b51b74022a"	"462"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-R"	"internal-adr-containing-unapproved-business-or-external-constraint-candidates"	"决定人未知，未实现。`R`：须与 draft BR-007 的候选有效、占用/预占、电量优先规则共同裁决（`requirement-documents/02-business-rules/br-007-charging-pile-allocation-and-queueing.md:17-48`），不能只凭本 ADR省略可用性条件。"	"7/23 形成，7/27 迁移。NearStationQuery 有实验/SDK 能力基础；“允许集合、排除失败站、按路径最近”未链接批准源。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-business-external-safety-and-local-design-claims-source-review-and-explicit-approval"	"7/23 形成，7/27 迁移。NearStationQuery 有实验/SDK 能力基础；“允许集合、排除失败站、按路径最近”未链接批准源。; 决定人未知，未实现。`R`：须与 draft BR-007 的候选有效、占用/预占、电量优先规则共同裁决（`requirement-documents/02-business-rules/br-007-charging-pile-allocation-and-queueing.md:17-48`），不能只凭本 ADR省略可用性条件。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:90"
"R09-05"	"R09"	"docs/adr/mes/0005-charge-hang-retry-limit.md"	"5ab612f7fb60728c16d1fe2861f292b5318cff01cb5798afb007f309e40ee8f2"	"401"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-R"	"internal-adr-containing-unapproved-business-or-external-constraint-candidates"	"决定人未知，未实现。`R`：可观察的自动重试/转人工阈值，须由业务/运维确认；不要与 UC-012“下发失败重试次数 TBD”擅自合并，两者失败阶段可能不同。"	"7/23 形成，7/27 迁移；`N=2` 无引用来源或测量依据。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-business-external-safety-and-local-design-claims-source-review-and-explicit-approval"	"7/23 形成，7/27 迁移；`N=2` 无引用来源或测量依据。; 决定人未知，未实现。`R`：可观察的自动重试/转人工阈值，须由业务/运维确认；不要与 UC-012“下发失败重试次数 TBD”擅自合并，两者失败阶段可能不同。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:91"
"R09-06"	"R09"	"docs/adr/mes/0006-mes-ingest-vs-dispatch.md"	"aa6fa0fa0a46068326fa8db94d9ea53c6605d30aa205a3d5bcd4c77b5bb18e04"	"2201"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-R"	"internal-adr-containing-unapproved-business-or-external-constraint-candidates"	"决定人未知；当前 MesIngest 已实现边界。`R`：模块拆分是本地设计，但幂等键、GONE、抑制、不得派车等是业务规则，须按当前 7/31 哈希逐条送审，不能由共同提交或实现批准。"	"7/27 新建；7/31 实质扩展同键再现、`demand_id`、永久抑制和反向依赖语义，与 BR-012 同次修改。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-business-external-safety-and-local-design-claims-source-review-and-explicit-approval"	"7/27 新建；7/31 实质扩展同键再现、`demand_id`、永久抑制和反向依赖语义，与 BR-012 同次修改。; 决定人未知；当前 MesIngest 已实现边界。`R`：模块拆分是本地设计，但幂等键、GONE、抑制、不得派车等是业务规则，须按当前 7/31 哈希逐条送审，不能由共同提交或实现批准。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:92"
"R09-07"	"R09"	"docs/adr/mes/0007-mes-ingest-tech-stack.md"	"88db8ba2b0b50bb1016e7a9b310e558fa73d45455ec6d14e7eabd62c0bceb923"	"1576"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R09-M"	"internal-adr-mixing-local-design-with-unapproved-external-or-product-constraints"	"决定人未知。`M`：技术栈与部署形状留在基线地图之外；Oracle 11g、客户 SQL 唯一原稿、工厂探针、凭证不入库是外部/运维/安全约束，须分别取证。当前 README 明确工厂链路未因能力就绪而自动通过（`mes/ingest/csharp/README.md:65-85,121-127`）。"	"7/27 新建；“团队要求全 C#”无具名来源。Service/WPF/SQL Server/Thin+Thick/查询复制已在当前实现落地。"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-business-external-safety-and-local-design-claims-source-review-and-explicit-approval"	"7/27 新建；“团队要求全 C#”无具名来源。Service/WPF/SQL Server/Thin+Thick/查询复制已在当前实现落地。; 决定人未知。`M`：技术栈与部署形状留在基线地图之外；Oracle 11g、客户 SQL 唯一原稿、工厂探针、凭证不入库是外部/运维/安全约束，须分别取证。当前 README 明确工厂链路未因能力就绪而自动通过（`mes/ingest/csharp/README.md:65-85,121-127`）。; retain RIoT environment limits, customer SQL boundaries and implementation-versus-approval separation"	"R09-mes-sdk-decisions.md:93"
